Source Audio,Part,Start(sec),Start (min:sec),Distance,Status,Human_validation,Comment
ml17_280a_0157_part2.wav,2,10,0:10,0.2211,Void,To_validate,
ml17_280a_0149_part1.wav,1,5,0:05,0.2211,Void,To_validate,
ml17_280a_0137_part53.wav,53,265,4:25,0.221,Void,To_validate,
ml17_280a_0032_part62.wav,62,310,5:10,0.221,Void,To_validate,
ml17_280a_0005_part55.wav,55,275,4:35,0.221,Void,To_validate,
ml17_280a_0146_part35.wav,35,175,2:55,0.221,Void,To_validate,
ml17_280a_0073_part22.wav,22,110,1:50,0.2209,Void,To_validate,
ml17_280a_0088_part19.wav,19,95,1:35,0.2209,Void,To_validate,
ml17_280a_0064_part21.wav,21,105,1:45,0.2209,Void,To_validate,
ml17_280a_0007_part5.wav,5,25,0:25,0.2208,Void,To_validate,
ml17_280a_0086_part1.wav,1,5,0:05,0.2208,Void,To_validate,
ml17_280a_0165_part40.wav,40,200,3:20,0.2208,Void,To_validate,
ml17_280a_0036_part65.wav,65,325,5:25,0.2208,Void,To_validate,
ml17_280a_0101_part1.wav,1,5,0:05,0.2207,Void,To_validate,
ml17_280a_0163_part7.wav,7,35,0:35,0.2207,Void,To_validate,
ml17_280a_0035_part28.wav,28,140,2:20,0.2207,Void,To_validate,
ml17_280a_0036_part58.wav,58,290,4:50,0.2206,Void,To_validate,
ml17_280a_0062_part7.wav,7,35,0:35,0.2206,Void,To_validate,
ml17_280a_0121_part12.wav,12,60,1:00,0.2206,Void,To_validate,
ml17_280a_0017_part20.wav,20,100,1:40,0.2206,Void,To_validate,
ml17_280a_0103_part28.wav,28,140,2:20,0.2205,Void,To_validate,
ml17_280a_0052_part2.wav,2,10,0:10,0.2205,Void,To_validate,
ml17_280a_0114_part5.wav,5,25,0:25,0.2205,Void,To_validate,
ml17_280a_0013_part28.wav,28,140,2:20,0.2205,Void,To_validate,
ml17_280a_0126_part25.wav,25,125,2:05,0.2205,Void,To_validate,
ml17_280a_0109_part1.wav,1,5,0:05,0.2205,Void,To_validate,
ml17_280a_0015_part30.wav,30,150,2:30,0.2205,Void,To_validate,
ml17_280a_0060_part62.wav,62,310,5:10,0.2205,Void,To_validate,
ml17_280a_0058_part17.wav,17,85,1:25,0.2205,Void,To_validate,
ml17_280a_0134_part3.wav,3,15,0:15,0.2204,Void,To_validate,
ml17_280a_0126_part0.wav,0,0,0:00,0.2204,Void,To_validate,
ml17_280a_0115_part30.wav,30,150,2:30,0.2204,Void,To_validate,
ml17_280a_0003_part33.wav,33,165,2:45,0.2204,Void,To_validate,
ml17_280a_0146_part17.wav,17,85,1:25,0.2203,Void,To_validate,
ml17_280a_0017_part9.wav,9,45,0:45,0.2203,Void,To_validate,
ml17_280a_0115_part26.wav,26,130,2:10,0.2203,Void,To_validate,
ml17_280a_0005_part58.wav,58,290,4:50,0.2203,Void,To_validate,
ml17_280a_0129_part30.wav,30,150,2:30,0.2203,Void,To_validate,
ml17_280a_0090_part1.wav,1,5,0:05,0.2203,Void,To_validate,
ml17_280a_0001_part13.wav,13,65,1:05,0.2203,Void,To_validate,
ml17_280a_0011_part55.wav,55,275,4:35,0.2203,Void,To_validate,
ml17_280a_0166_part60.wav,60,300,5:00,0.2202,Void,To_validate,
ml17_280a_0134_part6.wav,6,30,0:30,0.2202,Void,To_validate,
ml17_280a_0033_part11.wav,11,55,0:55,0.2202,Void,To_validate,
ml17_280a_0028_part49.wav,49,245,4:05,0.2202,Void,To_validate,
ml17_280a_0091_part22.wav,22,110,1:50,0.2202,Void,To_validate,
ml17_280a_0087_part50.wav,50,250,4:10,0.2202,Void,To_validate,
ml17_280a_0118_part9.wav,9,45,0:45,0.2202,Void,To_validate,
ml17_280a_0166_part53.wav,53,265,4:25,0.2202,Void,To_validate,
ml17_280a_0032_part17.wav,17,85,1:25,0.2201,Void,To_validate,
ml17_280a_0028_part35.wav,35,175,2:55,0.2201,Void,To_validate,
ml17_280a_0144_part0.wav,0,0,0:00,0.2201,Void,To_validate,
ml17_280a_0089_part1.wav,1,5,0:05,0.2201,Void,To_validate,
ml17_280a_0126_part56.wav,56,280,4:40,0.2201,Void,To_validate,
ml17_280a_0070_part16.wav,16,80,1:20,0.2201,Void,To_validate,
ml17_280a_0073_part32.wav,32,160,2:40,0.2201,Void,To_validate,
ml17_280a_0126_part3.wav,3,15,0:15,0.2201,Void,To_validate,
ml17_280a_0129_part40.wav,40,200,3:20,0.2201,Void,To_validate,
ml17_280a_0040_part58.wav,58,290,4:50,0.2201,Void,To_validate,
ml17_280a_0139_part55.wav,55,275,4:35,0.22,Void,To_validate,
ml17_280a_0164_part47.wav,47,235,3:55,0.22,Void,To_validate,
ml17_280a_0041_part37.wav,37,185,3:05,0.2199,Void,To_validate,
ml17_280a_0023_part0.wav,0,0,0:00,0.2199,Void,To_validate,
ml17_280a_0113_part14.wav,14,70,1:10,0.2199,Void,To_validate,
ml17_280a_0146_part49.wav,49,245,4:05,0.2199,Void,To_validate,
ml17_280a_0006_part27.wav,27,135,2:15,0.2198,Void,To_validate,
ml17_280a_0045_part54.wav,54,270,4:30,0.2198,Void,To_validate,
ml17_280a_0125_part9.wav,9,45,0:45,0.2198,Void,To_validate,
ml17_280a_0033_part49.wav,49,245,4:05,0.2198,Void,To_validate,
ml17_280a_0011_part22.wav,22,110,1:50,0.2198,Void,To_validate,
ml17_280a_0071_part45.wav,45,225,3:45,0.2198,Void,To_validate,
ml17_280a_0058_part26.wav,26,130,2:10,0.2198,Void,To_validate,
ml17_280a_0144_part22.wav,22,110,1:50,0.2198,Void,To_validate,
ml17_280a_0071_part50.wav,50,250,4:10,0.2197,Void,To_validate,
ml17_280a_0145_part49.wav,49,245,4:05,0.2197,Void,To_validate,
ml17_280a_0153_part13.wav,13,65,1:05,0.2197,Void,To_validate,
ml17_280a_0026_part50.wav,50,250,4:10,0.2197,Void,To_validate,
ml17_280a_0142_part26.wav,26,130,2:10,0.2197,Void,To_validate,
ml17_280a_0167_part2.wav,2,10,0:10,0.2197,Void,To_validate,
ml17_280a_0049_part25.wav,25,125,2:05,0.2196,Void,To_validate,
ml17_280a_0033_part18.wav,18,90,1:30,0.2196,Void,To_validate,
ml17_280a_0002_part11.wav,11,55,0:55,0.2196,Void,To_validate,
ml17_280a_0011_part0.wav,0,0,0:00,0.2195,Void,To_validate,
ml17_280a_0162_part48.wav,48,240,4:00,0.2195,Void,To_validate,
ml17_280a_0028_part27.wav,27,135,2:15,0.2195,Void,To_validate,
ml17_280a_0103_part21.wav,21,105,1:45,0.2194,Void,To_validate,
ml17_280a_0162_part50.wav,50,250,4:10,0.2194,Void,To_validate,
ml17_280a_0045_part61.wav,61,305,5:05,0.2193,Void,To_validate,
ml17_280a_0021_part40.wav,40,200,3:20,0.2193,Void,To_validate,
ml17_280a_0153_part12.wav,12,60,1:00,0.2193,Void,To_validate,
ml17_280a_0123_part7.wav,7,35,0:35,0.2193,Void,To_validate,
ml17_280a_0008_part35.wav,35,175,2:55,0.2192,Void,To_validate,
ml17_280a_0166_part11.wav,11,55,0:55,0.2192,Void,To_validate,
ml17_280a_0048_part55.wav,55,275,4:35,0.2192,Void,To_validate,
ml17_280a_0120_part32.wav,32,160,2:40,0.2191,Void,To_validate,
ml17_280a_0034_part58.wav,58,290,4:50,0.2191,Void,To_validate,
ml17_280a_0167_part32.wav,32,160,2:40,0.219,Void,To_validate,
ml17_280a_0091_part15.wav,15,75,1:15,0.219,Void,To_validate,
ml17_280a_0063_part20.wav,20,100,1:40,0.219,Void,To_validate,
ml17_280a_0059_part35.wav,35,175,2:55,0.219,Void,To_validate,
ml17_280a_0142_part30.wav,30,150,2:30,0.219,Void,To_validate,
ml17_280a_0014_part10.wav,10,50,0:50,0.2189,Void,To_validate,
ml17_280a_0032_part39.wav,39,195,3:15,0.2189,Void,To_validate,
ml17_280a_0114_part28.wav,28,140,2:20,0.2189,Void,To_validate,
ml17_280a_0026_part44.wav,44,220,3:40,0.2189,Void,To_validate,
ml17_280a_0034_part54.wav,54,270,4:30,0.2189,Void,To_validate,
ml17_280a_0007_part33.wav,33,165,2:45,0.2189,Void,To_validate,
ml17_280a_0024_part5.wav,5,25,0:25,0.2188,Void,To_validate,
ml17_280a_0106_part61.wav,61,305,5:05,0.2188,Void,To_validate,
ml17_280a_0110_part30.wav,30,150,2:30,0.2188,Void,To_validate,
ml17_280a_0077_part26.wav,26,130,2:10,0.2188,Void,To_validate,
ml17_280a_0134_part21.wav,21,105,1:45,0.2188,Void,To_validate,
ml17_280a_0059_part61.wav,61,305,5:05,0.2187,Void,To_validate,
ml17_280a_0058_part25.wav,25,125,2:05,0.2187,Void,To_validate,
ml17_280a_0008_part7.wav,7,35,0:35,0.2187,Void,To_validate,
ml17_280a_0046_part10.wav,10,50,0:50,0.2187,Void,To_validate,
ml17_280a_0104_part35.wav,35,175,2:55,0.2187,Void,To_validate,
ml17_280a_0060_part31.wav,31,155,2:35,0.2186,Void,To_validate,
ml17_280a_0073_part15.wav,15,75,1:15,0.2186,Void,To_validate,
ml17_280a_0073_part37.wav,37,185,3:05,0.2186,Void,To_validate,
ml17_280a_0012_part8.wav,8,40,0:40,0.2186,Void,To_validate,
ml17_280a_0017_part39.wav,39,195,3:15,0.2186,Void,To_validate,
ml17_280a_0134_part0.wav,0,0,0:00,0.2186,Void,To_validate,
ml17_280a_0105_part25.wav,25,125,2:05,0.2185,Void,To_validate,
ml17_280a_0059_part13.wav,13,65,1:05,0.2185,Void,To_validate,
ml17_280a_0071_part55.wav,55,275,4:35,0.2185,Void,To_validate,
ml17_280a_0065_part43.wav,43,215,3:35,0.2184,Void,To_validate,
ml17_280a_0022_part3.wav,3,15,0:15,0.2184,Void,To_validate,
ml17_280a_0114_part44.wav,44,220,3:40,0.2184,Void,To_validate,
ml17_280a_0068_part36.wav,36,180,3:00,0.2184,Void,To_validate,
ml17_280a_0135_part6.wav,6,30,0:30,0.2184,Void,To_validate,
ml17_280a_0052_part17.wav,17,85,1:25,0.2184,Void,To_validate,
ml17_280a_0022_part33.wav,33,165,2:45,0.2184,Void,To_validate,
ml17_280a_0129_part58.wav,58,290,4:50,0.2184,Void,To_validate,
ml17_280a_0046_part8.wav,8,40,0:40,0.2183,Void,To_validate,
ml17_280a_0130_part3.wav,3,15,0:15,0.2183,Void,To_validate,
ml17_280a_0010_part46.wav,46,230,3:50,0.2182,Void,To_validate,
ml17_280a_0057_part64.wav,64,320,5:20,0.2182,Void,To_validate,
ml17_280a_0117_part17.wav,17,85,1:25,0.2182,Void,To_validate,
ml17_280a_0085_part32.wav,32,160,2:40,0.2182,Void,To_validate,
ml17_280a_0008_part20.wav,20,100,1:40,0.2181,Void,To_validate,
ml17_280a_0054_part60.wav,60,300,5:00,0.2181,Void,To_validate,
ml17_280a_0058_part40.wav,40,200,3:20,0.2181,Void,To_validate,
ml17_280a_0058_part41.wav,41,205,3:25,0.2181,Void,To_validate,
ml17_280a_0159_part4.wav,4,20,0:20,0.2181,Void,To_validate,
ml17_280a_0113_part4.wav,4,20,0:20,0.218,Void,To_validate,
ml17_280a_0118_part23.wav,23,115,1:55,0.218,Void,To_validate,
ml17_280a_0166_part25.wav,25,125,2:05,0.218,Void,To_validate,
ml17_280a_0088_part37.wav,37,185,3:05,0.2179,Void,To_validate,
ml17_280a_0038_part64.wav,64,320,5:20,0.2179,Void,To_validate,
ml17_280a_0032_part59.wav,59,295,4:55,0.2179,Void,To_validate,
ml17_280a_0058_part36.wav,36,180,3:00,0.2179,Void,To_validate,
ml17_280a_0069_part55.wav,55,275,4:35,0.2179,Void,To_validate,
ml17_280a_0036_part61.wav,61,305,5:05,0.2178,Void,To_validate,
ml17_280a_0019_part53.wav,53,265,4:25,0.2178,Void,To_validate,
ml17_280a_0016_part28.wav,28,140,2:20,0.2178,Void,To_validate,
ml17_280a_0078_part56.wav,56,280,4:40,0.2178,Void,To_validate,
ml17_280a_0045_part47.wav,47,235,3:55,0.2178,Void,To_validate,
ml17_280a_0089_part28.wav,28,140,2:20,0.2177,Void,To_validate,
ml17_280a_0089_part3.wav,3,15,0:15,0.2177,Void,To_validate,
ml17_280a_0092_part11.wav,11,55,0:55,0.2177,Void,To_validate,
ml17_280a_0063_part49.wav,49,245,4:05,0.2177,Void,To_validate,
ml17_280a_0014_part45.wav,45,225,3:45,0.2177,Void,To_validate,
ml17_280a_0028_part1.wav,1,5,0:05,0.2177,Void,To_validate,
ml17_280a_0026_part59.wav,59,295,4:55,0.2176,Void,To_validate,
ml17_280a_0065_part54.wav,54,270,4:30,0.2176,Void,To_validate,
ml17_280a_0129_part64.wav,64,320,5:20,0.2176,Void,To_validate,
ml17_280a_0140_part33.wav,33,165,2:45,0.2176,Void,To_validate,
ml17_280a_0008_part12.wav,12,60,1:00,0.2176,Void,To_validate,
ml17_280a_0069_part58.wav,58,290,4:50,0.2176,Void,To_validate,
ml17_280a_0154_part17.wav,17,85,1:25,0.2176,Void,To_validate,
ml17_280a_0146_part24.wav,24,120,2:00,0.2176,Void,To_validate,
ml17_280a_0020_part47.wav,47,235,3:55,0.2176,Void,To_validate,
ml17_280a_0106_part17.wav,17,85,1:25,0.2175,Void,To_validate,
ml17_280a_0125_part12.wav,12,60,1:00,0.2175,Void,To_validate,
ml17_280a_0112_part7.wav,7,35,0:35,0.2175,Void,To_validate,
ml17_280a_0010_part6.wav,6,30,0:30,0.2175,Void,To_validate,
ml17_280a_0117_part46.wav,46,230,3:50,0.2175,Void,To_validate,
ml17_280a_0125_part33.wav,33,165,2:45,0.2175,Void,To_validate,
ml17_280a_0042_part25.wav,25,125,2:05,0.2175,Void,To_validate,
ml17_280a_0153_part34.wav,34,170,2:50,0.2174,Void,To_validate,
ml17_280a_0104_part7.wav,7,35,0:35,0.2174,Void,To_validate,
ml17_280a_0010_part16.wav,16,80,1:20,0.2174,Void,To_validate,
ml17_280a_0144_part46.wav,46,230,3:50,0.2174,Void,To_validate,
ml17_280a_0167_part47.wav,47,235,3:55,0.2173,Void,To_validate,
ml17_280a_0014_part55.wav,55,275,4:35,0.2173,Void,To_validate,
ml17_280a_0017_part26.wav,26,130,2:10,0.2173,Void,To_validate,
ml17_280a_0125_part30.wav,30,150,2:30,0.2173,Void,To_validate,
ml17_280a_0036_part51.wav,51,255,4:15,0.2173,Void,To_validate,
ml17_280a_0040_part54.wav,54,270,4:30,0.2173,Void,To_validate,
ml17_280a_0071_part65.wav,65,325,5:25,0.2172,Void,To_validate,
ml17_280a_0093_part21.wav,21,105,1:45,0.2172,Void,To_validate,
ml17_280a_0024_part20.wav,20,100,1:40,0.2171,Void,To_validate,
ml17_280a_0046_part21.wav,21,105,1:45,0.2171,Void,To_validate,
ml17_280a_0026_part10.wav,10,50,0:50,0.2171,Void,To_validate,
ml17_280a_0013_part61.wav,61,305,5:05,0.2171,Void,To_validate,
ml17_280a_0124_part2.wav,2,10,0:10,0.217,Void,To_validate,
ml17_280a_0012_part18.wav,18,90,1:30,0.217,Void,To_validate,
ml17_280a_0162_part13.wav,13,65,1:05,0.217,Void,To_validate,
ml17_280a_0065_part41.wav,41,205,3:25,0.217,Void,To_validate,
ml17_280a_0021_part23.wav,23,115,1:55,0.217,Void,To_validate,
ml17_280a_0086_part23.wav,23,115,1:55,0.217,Void,To_validate,
ml17_280a_0093_part17.wav,17,85,1:25,0.2169,Void,To_validate,
ml17_280a_0052_part16.wav,16,80,1:20,0.2169,Void,To_validate,
ml17_280a_0089_part49.wav,49,245,4:05,0.2169,Void,To_validate,
ml17_280a_0167_part5.wav,5,25,0:25,0.2169,Void,To_validate,
ml17_280a_0048_part30.wav,30,150,2:30,0.2168,Void,To_validate,
ml17_280a_0011_part11.wav,11,55,0:55,0.2168,Void,To_validate,
ml17_280a_0089_part29.wav,29,145,2:25,0.2167,Void,To_validate,
ml17_280a_0065_part13.wav,13,65,1:05,0.2167,Void,To_validate,
ml17_280a_0127_part26.wav,26,130,2:10,0.2167,Void,To_validate,
ml17_280a_0073_part50.wav,50,250,4:10,0.2167,Void,To_validate,
ml17_280a_0128_part13.wav,13,65,1:05,0.2167,Void,To_validate,
ml17_280a_0017_part3.wav,3,15,0:15,0.2167,Void,To_validate,
ml17_280a_0165_part24.wav,24,120,2:00,0.2167,Void,To_validate,
ml17_280a_0132_part7.wav,7,35,0:35,0.2167,Void,To_validate,
ml17_280a_0032_part34.wav,34,170,2:50,0.2166,Void,To_validate,
ml17_280a_0026_part23.wav,23,115,1:55,0.2166,Void,To_validate,
ml17_280a_0103_part64.wav,64,320,5:20,0.2166,Void,To_validate,
ml17_280a_0073_part52.wav,52,260,4:20,0.2166,Void,To_validate,
ml17_280a_0059_part7.wav,7,35,0:35,0.2166,Void,To_validate,
ml17_280a_0122_part3.wav,3,15,0:15,0.2166,Void,To_validate,
ml17_280a_0034_part3.wav,3,15,0:15,0.2166,Void,To_validate,
ml17_280a_0166_part54.wav,54,270,4:30,0.2166,Void,To_validate,
ml17_280a_0125_part22.wav,22,110,1:50,0.2166,Void,To_validate,
ml17_280a_0087_part34.wav,34,170,2:50,0.2166,Void,To_validate,
ml17_280a_0053_part56.wav,56,280,4:40,0.2165,Void,To_validate,
ml17_280a_0032_part11.wav,11,55,0:55,0.2165,Void,To_validate,
ml17_280a_0001_part3.wav,3,15,0:15,0.2165,Void,To_validate,
ml17_280a_0052_part43.wav,43,215,3:35,0.2165,Void,To_validate,
ml17_280a_0115_part48.wav,48,240,4:00,0.2165,Void,To_validate,
ml17_280a_0140_part61.wav,61,305,5:05,0.2165,Void,To_validate,
ml17_280a_0109_part9.wav,9,45,0:45,0.2164,Void,To_validate,
ml17_280a_0167_part63.wav,63,315,5:15,0.2164,Void,To_validate,
ml17_280a_0064_part26.wav,26,130,2:10,0.2164,Void,To_validate,
ml17_280a_0058_part16.wav,16,80,1:20,0.2163,Void,To_validate,
ml17_280a_0038_part51.wav,51,255,4:15,0.2163,Void,To_validate,
ml17_280a_0102_part2.wav,2,10,0:10,0.2163,Void,To_validate,
ml17_280a_0032_part10.wav,10,50,0:50,0.2163,Void,To_validate,
ml17_280a_0015_part42.wav,42,210,3:30,0.2163,Void,To_validate,
ml17_280a_0053_part39.wav,39,195,3:15,0.2162,Void,To_validate,
ml17_280a_0049_part27.wav,27,135,2:15,0.2162,Void,To_validate,
ml17_280a_0145_part6.wav,6,30,0:30,0.2162,Void,To_validate,
ml17_280a_0106_part4.wav,4,20,0:20,0.2162,Void,To_validate,
ml17_280a_0034_part64.wav,64,320,5:20,0.2162,Void,To_validate,
ml17_280a_0027_part31.wav,31,155,2:35,0.2162,Void,To_validate,
ml17_280a_0032_part14.wav,14,70,1:10,0.2162,Void,To_validate,
ml17_280a_0012_part28.wav,28,140,2:20,0.2161,Void,To_validate,
ml17_280a_0014_part9.wav,9,45,0:45,0.2161,Void,To_validate,
ml17_280a_0057_part18.wav,18,90,1:30,0.2161,Void,To_validate,
ml17_280a_0055_part43.wav,43,215,3:35,0.2161,Void,To_validate,
ml17_280a_0024_part17.wav,17,85,1:25,0.2161,Void,To_validate,
ml17_280a_0013_part48.wav,48,240,4:00,0.2161,Void,To_validate,
ml17_280a_0058_part15.wav,15,75,1:15,0.2161,Void,To_validate,
ml17_280a_0117_part7.wav,7,35,0:35,0.216,Void,To_validate,
ml17_280a_0087_part52.wav,52,260,4:20,0.2159,Void,To_validate,
ml17_280a_0062_part10.wav,10,50,0:50,0.2159,Void,To_validate,
ml17_280a_0021_part38.wav,38,190,3:10,0.2159,Void,To_validate,
ml17_280a_0118_part4.wav,4,20,0:20,0.2159,Void,To_validate,
ml17_280a_0030_part23.wav,23,115,1:55,0.2159,Void,To_validate,
ml17_280a_0063_part14.wav,14,70,1:10,0.2159,Void,To_validate,
ml17_280a_0114_part41.wav,41,205,3:25,0.2158,Void,To_validate,
ml17_280a_0098_part48.wav,48,240,4:00,0.2158,Void,To_validate,
ml17_280a_0010_part41.wav,41,205,3:25,0.2158,Void,To_validate,
ml17_280a_0159_part1.wav,1,5,0:05,0.2158,Void,To_validate,
ml17_280a_0006_part0.wav,0,0,0:00,0.2158,Void,To_validate,
ml17_280a_0118_part56.wav,56,280,4:40,0.2157,Void,To_validate,
ml17_280a_0164_part30.wav,30,150,2:30,0.2157,Void,To_validate,
ml17_280a_0104_part46.wav,46,230,3:50,0.2157,Void,To_validate,
ml17_280a_0012_part35.wav,35,175,2:55,0.2157,Void,To_validate,
ml17_280a_0098_part39.wav,39,195,3:15,0.2157,Void,To_validate,
ml17_280a_0063_part12.wav,12,60,1:00,0.2157,Void,To_validate,
ml17_280a_0062_part8.wav,8,40,0:40,0.2157,Void,To_validate,
ml17_280a_0135_part7.wav,7,35,0:35,0.2157,Void,To_validate,
ml17_280a_0021_part55.wav,55,275,4:35,0.2157,Void,To_validate,
ml17_280a_0028_part11.wav,11,55,0:55,0.2156,Void,To_validate,
ml17_280a_0080_part39.wav,39,195,3:15,0.2156,Void,To_validate,
ml17_280a_0103_part1.wav,1,5,0:05,0.2156,Void,To_validate,
ml17_280a_0016_part12.wav,12,60,1:00,0.2156,Void,To_validate,
ml17_280a_0025_part21.wav,21,105,1:45,0.2155,Void,To_validate,
ml17_280a_0108_part0.wav,0,0,0:00,0.2155,Void,To_validate,
ml17_280a_0041_part53.wav,53,265,4:25,0.2155,Void,To_validate,
ml17_280a_0145_part4.wav,4,20,0:20,0.2154,Void,To_validate,
ml17_280a_0119_part5.wav,5,25,0:25,0.2154,Void,To_validate,
ml17_280a_0040_part25.wav,25,125,2:05,0.2154,Void,To_validate,
ml17_280a_0166_part24.wav,24,120,2:00,0.2154,Void,To_validate,
ml17_280a_0115_part24.wav,24,120,2:00,0.2154,Void,To_validate,
ml17_280a_0055_part28.wav,28,140,2:20,0.2152,Void,To_validate,
ml17_280a_0027_part50.wav,50,250,4:10,0.2152,Void,To_validate,
ml17_280a_0008_part28.wav,28,140,2:20,0.2152,Void,To_validate,
ml17_280a_0117_part11.wav,11,55,0:55,0.2152,Void,To_validate,
ml17_280a_0032_part44.wav,44,220,3:40,0.2152,Void,To_validate,
ml17_280a_0137_part45.wav,45,225,3:45,0.2152,Void,To_validate,
ml17_280a_0045_part65.wav,65,325,5:25,0.2151,Void,To_validate,
ml17_280a_0049_part1.wav,1,5,0:05,0.2151,Void,To_validate,
ml17_280a_0093_part34.wav,34,170,2:50,0.2151,Void,To_validate,
ml17_280a_0025_part32.wav,32,160,2:40,0.2151,Void,To_validate,
ml17_280a_0023_part26.wav,26,130,2:10,0.215,Void,To_validate,
ml17_280a_0052_part52.wav,52,260,4:20,0.215,Void,To_validate,
ml17_280a_0088_part48.wav,48,240,4:00,0.215,Void,To_validate,
ml17_280a_0030_part25.wav,25,125,2:05,0.215,Void,To_validate,
ml17_280a_0036_part49.wav,49,245,4:05,0.2149,Void,To_validate,
ml17_280a_0162_part23.wav,23,115,1:55,0.2149,Void,To_validate,
ml17_280a_0004_part3.wav,3,15,0:15,0.2149,Void,To_validate,
ml17_280a_0089_part10.wav,10,50,0:50,0.2149,Void,To_validate,
ml17_280a_0008_part8.wav,8,40,0:40,0.2148,Void,To_validate,
ml17_280a_0108_part6.wav,6,30,0:30,0.2148,Void,To_validate,
ml17_280a_0137_part49.wav,49,245,4:05,0.2147,Void,To_validate,
ml17_280a_0092_part15.wav,15,75,1:15,0.2147,Void,To_validate,
ml17_280a_0046_part36.wav,36,180,3:00,0.2147,Void,To_validate,
ml17_280a_0005_part24.wav,24,120,2:00,0.2146,Void,To_validate,
ml17_280a_0125_part16.wav,16,80,1:20,0.2146,Void,To_validate,
ml17_280a_0005_part41.wav,41,205,3:25,0.2146,Void,To_validate,
ml17_280a_0032_part55.wav,55,275,4:35,0.2145,Void,To_validate,
ml17_280a_0113_part1.wav,1,5,0:05,0.2145,Void,To_validate,
ml17_280a_0142_part56.wav,56,280,4:40,0.2145,Void,To_validate,
ml17_280a_0017_part33.wav,33,165,2:45,0.2145,Void,To_validate,
ml17_280a_0166_part58.wav,58,290,4:50,0.2144,Void,To_validate,
ml17_280a_0010_part28.wav,28,140,2:20,0.2144,Void,To_validate,
ml17_280a_0078_part57.wav,57,285,4:45,0.2144,Void,To_validate,
ml17_280a_0036_part46.wav,46,230,3:50,0.2143,Void,To_validate,
ml17_280a_0106_part65.wav,65,325,5:25,0.2143,Void,To_validate,
ml17_280a_0093_part47.wav,47,235,3:55,0.2143,Void,To_validate,
ml17_280a_0144_part36.wav,36,180,3:00,0.2143,Void,To_validate,
ml17_280a_0054_part0.wav,0,0,0:00,0.2143,Void,To_validate,
ml17_280a_0053_part60.wav,60,300,5:00,0.2143,Void,To_validate,
ml17_280a_0077_part27.wav,27,135,2:15,0.2142,Void,To_validate,
ml17_280a_0141_part16.wav,16,80,1:20,0.2142,Void,To_validate,
ml17_280a_0089_part66.wav,66,330,5:30,0.2142,Void,To_validate,
ml17_280a_0120_part1.wav,1,5,0:05,0.2141,Void,To_validate,
ml17_280a_0063_part61.wav,61,305,5:05,0.2141,Void,To_validate,
ml17_280a_0095_part6.wav,6,30,0:30,0.2141,Void,To_validate,
ml17_280a_0052_part45.wav,45,225,3:45,0.214,Void,To_validate,
ml17_280a_0042_part60.wav,60,300,5:00,0.214,Void,To_validate,
ml17_280a_0092_part14.wav,14,70,1:10,0.214,Void,To_validate,
ml17_280a_0002_part38.wav,38,190,3:10,0.2139,Void,To_validate,
ml17_280a_0019_part12.wav,12,60,1:00,0.2139,Void,To_validate,
ml17_280a_0072_part9.wav,9,45,0:45,0.2139,Void,To_validate,
ml17_280a_0012_part34.wav,34,170,2:50,0.2139,Void,To_validate,
ml17_280a_0087_part24.wav,24,120,2:00,0.2139,Void,To_validate,
ml17_280a_0069_part11.wav,11,55,0:55,0.2139,Void,To_validate,
ml17_280a_0053_part51.wav,51,255,4:15,0.2139,Void,To_validate,
ml17_280a_0005_part3.wav,3,15,0:15,0.2138,Void,To_validate,
ml17_280a_0154_part8.wav,8,40,0:40,0.2138,Void,To_validate,
ml17_280a_0072_part14.wav,14,70,1:10,0.2138,Void,To_validate,
ml17_280a_0102_part26.wav,26,130,2:10,0.2138,Void,To_validate,
ml17_280a_0065_part0.wav,0,0,0:00,0.2138,Void,To_validate,
ml17_280a_0070_part35.wav,35,175,2:55,0.2138,Void,To_validate,
